category,category_name,item_id,item_name,formula,molar_mass_g_mol,basis,concentration_pct,temperature_c,density_kg_l
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,8.0,10.0,1.0556
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,9.0,10.0,1.0628
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,10.0,10.0,1.07
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,11.0,10.0,1.0773
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,12.0,10.0,1.0846
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,13.0,10.0,1.092
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,14.0,10.0,1.0994
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,15.0,10.0,1.1069
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,16.0,10.0,1.1145
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,17.0,10.0,1.1221
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,18.0,10.0,1.1298
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,19.0,10.0,1.1375
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,20.0,10.0,1.1453
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,21.0,10.0,1.1531
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,22.0,10.0,1.1609
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,23.0,10.0,1.1688
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,24.0,10.0,1.1768
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,25.0,10.0,1.1848
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,26.0,10.0,1.1929
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,27.0,10.0,1.201
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,28.0,10.0,1.2091
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,29.0,10.0,1.2173
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,30.0,10.0,1.2255
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,31.0,10.0,1.2338
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,32.0,10.0,1.2421
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,33.0,10.0,1.2504
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,34.0,10.0,1.2588
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,35.0,10.0,1.2672
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,36.0,10.0,1.2757
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,37.0,10.0,1.2843
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,38.0,10.0,1.2929
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,39.0,10.0,1.3016
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,40.0,10.0,1.3103
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,41.0,10.0,1.3191
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,42.0,10.0,1.328
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,43.0,10.0,1.337
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,44.0,10.0,1.3461
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,45.0,10.0,1.3553
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,46.0,10.0,1.3646
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,47.0,10.0,1.374
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,48.0,10.0,1.3835
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,49.0,10.0,1.3931
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,50.0,10.0,1.4029
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,51.0,10.0,1.4128
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,52.0,10.0,1.4228
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,53.0,10.0,1.4329
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,54.0,10.0,1.4431
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,55.0,10.0,1.4535
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,56.0,10.0,1.464
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,57.0,10.0,1.4746
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,58.0,10.0,1.4852
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,59.0,10.0,1.4959
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,60.0,10.0,1.5067
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,61.0,10.0,1.5177
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,62.0,10.0,1.5287
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,63.0,10.0,1.5398
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,64.0,10.0,1.551
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,65.0,10.0,1.5623
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,66.0,10.0,1.5736
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,67.0,10.0,1.585
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,68.0,10.0,1.5965
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,69.0,10.0,1.6081
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,70.0,10.0,1.6198
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,71.0,10.0,1.6315
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,72.0,10.0,1.6433
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,73.0,10.0,1.6551
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,74.0,10.0,1.667
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,75.0,10.0,1.6789
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,76.0,10.0,1.6908
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,77.0,10.0,1.7026
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,78.0,10.0,1.7144
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,79.0,10.0,1.7261
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,80.0,10.0,1.7376
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,81.0,10.0,1.7489
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,82.0,10.0,1.7599
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,83.0,10.0,1.7704
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,84.0,10.0,1.7804
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,85.0,10.0,1.7897
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,86.0,10.0,1.7983
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,87.0,10.0,1.8061
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,88.0,10.0,1.8132
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,89.0,10.0,1.8195
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,90.0,10.0,1.8252
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,91.0,10.0,1.8302
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,92.0,10.0,1.8346
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,93.0,10.0,1.8384
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,94.0,10.0,1.8415
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,95.0,10.0,1.8439
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,96.0,10.0,1.8457
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,97.0,10.0,1.8466
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,98.0,10.0,1.8463
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,99.0,10.0,1.8445
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,100.0,10.0,1.8409
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,0,15,0.9991016
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,1.0,15.0,1.006
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,2.0,15.0,1.0129
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,3.0,15.0,1.0197
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,4.0,15.0,1.0264
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,5.0,15.0,1.0332
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,6.0,15.0,1.04
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,7.0,15.0,1.0469
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,8.0,15.0,1.0539
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,9.0,15.0,1.061
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,10.0,15.0,1.0681
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,11.0,15.0,1.0753
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,12.0,15.0,1.0825
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,13.0,15.0,1.0898
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,14.0,15.0,1.0971
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,15.0,15.0,1.1045
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,16.0,15.0,1.112
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,17.0,15.0,1.1195
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,18.0,15.0,1.1271
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,19.0,15.0,1.1347
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,20.0,15.0,1.1424
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,21.0,15.0,1.1501
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,22.0,15.0,1.1579
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,23.0,15.0,1.1657
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,24.0,15.0,1.1736
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,25.0,15.0,1.1816
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,26.0,15.0,1.1896
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,27.0,15.0,1.1976
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,28.0,15.0,1.2057
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,29.0,15.0,1.2138
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,30.0,15.0,1.222
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,31.0,15.0,1.2302
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,32.0,15.0,1.2385
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,33.0,15.0,1.2468
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,34.0,15.0,1.2552
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,35.0,15.0,1.2636
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,36.0,15.0,1.272
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,37.0,15.0,1.2805
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,38.0,15.0,1.2891
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,39.0,15.0,1.2978
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,40.0,15.0,1.3065
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,41.0,15.0,1.3153
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,42.0,15.0,1.3242
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,43.0,15.0,1.3332
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,44.0,15.0,1.3423
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,45.0,15.0,1.3515
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,46.0,15.0,1.3608
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,47.0,15.0,1.3702
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,48.0,15.0,1.3797
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,49.0,15.0,1.3893
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,50.0,15.0,1.399
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,51.0,15.0,1.4088
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,52.0,15.0,1.4188
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,53.0,15.0,1.4289
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,54.0,15.0,1.4391
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,55.0,15.0,1.4494
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,56.0,15.0,1.4598
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,57.0,15.0,1.4703
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,58.0,15.0,1.4809
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,59.0,15.0,1.4916
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,60.0,15.0,1.5024
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,61.0,15.0,1.5133
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,62.0,15.0,1.5243
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,63.0,15.0,1.5354
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,64.0,15.0,1.5465
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,65.0,15.0,1.5578
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,66.0,15.0,1.5691
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,67.0,15.0,1.5805
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,68.0,15.0,1.592
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,69.0,15.0,1.6035
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,70.0,15.0,1.6151
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,71.0,15.0,1.6268
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,72.0,15.0,1.6385
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,73.0,15.0,1.6503
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,74.0,15.0,1.6622
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,75.0,15.0,1.674
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,76.0,15.0,1.6858
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,77.0,15.0,1.6976
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,78.0,15.0,1.7093
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,79.0,15.0,1.7209
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,80.0,15.0,1.7323
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,81.0,15.0,1.7435
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,82.0,15.0,1.7544
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,83.0,15.0,1.7649
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,84.0,15.0,1.7748
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,85.0,15.0,1.7841
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,86.0,15.0,1.7927
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,87.0,15.0,1.8006
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,88.0,15.0,1.8077
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,89.0,15.0,1.8141
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,90.0,15.0,1.8198
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,91.0,15.0,1.8248
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,92.0,15.0,1.8293
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,93.0,15.0,1.8331
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,94.0,15.0,1.8363
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,95.0,15.0,1.8388
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,96.0,15.0,1.8406
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,97.0,15.0,1.8414
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,98.0,15.0,1.8411
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,99.0,15.0,1.8393
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,100.0,15.0,1.8357
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,0,20,0.9982063
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,1.0,20.0,1.0051
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,2.0,20.0,1.0118
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,3.0,20.0,1.0184
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,4.0,20.0,1.025
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,5.0,20.0,1.0317
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,6.0,20.0,1.0385
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,7.0,20.0,1.0453
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,8.0,20.0,1.0522
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,9.0,20.0,1.0591
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,10.0,20.0,1.0661
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,11.0,20.0,1.0731
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,12.0,20.0,1.0802
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,13.0,20.0,1.0874
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,14.0,20.0,1.0947
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,15.0,20.0,1.102
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,16.0,20.0,1.1094
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,17.0,20.0,1.1168
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,18.0,20.0,1.1243
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,19.0,20.0,1.1318
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,20.0,20.0,1.1394
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,21.0,20.0,1.1471
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,22.0,20.0,1.1548
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,23.0,20.0,1.1626
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,24.0,20.0,1.1704
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,25.0,20.0,1.1783
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,26.0,20.0,1.1862
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,27.0,20.0,1.1942
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,28.0,20.0,1.2023
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,29.0,20.0,1.2104
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,30.0,20.0,1.2185
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,31.0,20.0,1.2267
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,32.0,20.0,1.2349
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,33.0,20.0,1.2432
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,34.0,20.0,1.2515
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,35.0,20.0,1.2599
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,36.0,20.0,1.2684
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,37.0,20.0,1.2769
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,38.0,20.0,1.2855
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,39.0,20.0,1.2941
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,40.0,20.0,1.3028
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,41.0,20.0,1.3116
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,42.0,20.0,1.3205
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,43.0,20.0,1.3294
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,44.0,20.0,1.3384
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,45.0,20.0,1.3476
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,46.0,20.0,1.3569
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,47.0,20.0,1.3663
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,48.0,20.0,1.3758
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,49.0,20.0,1.3854
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,50.0,20.0,1.3951
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,51.0,20.0,1.4049
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,52.0,20.0,1.4148
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,53.0,20.0,1.4248
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,54.0,20.0,1.435
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,55.0,20.0,1.4453
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,56.0,20.0,1.4557
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,57.0,20.0,1.4662
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,58.0,20.0,1.4768
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,59.0,20.0,1.4875
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,60.0,20.0,1.4983
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,61.0,20.0,1.5091
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,62.0,20.0,1.52
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,63.0,20.0,1.531
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,64.0,20.0,1.5421
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,65.0,20.0,1.5533
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,66.0,20.0,1.5646
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,67.0,20.0,1.576
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,68.0,20.0,1.5874
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,69.0,20.0,1.5989
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,70.0,20.0,1.6105
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,71.0,20.0,1.6221
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,72.0,20.0,1.6338
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,73.0,20.0,1.6456
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,74.0,20.0,1.6574
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,75.0,20.0,1.6692
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,76.0,20.0,1.681
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,77.0,20.0,1.6927
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,78.0,20.0,1.7043
inorganic_acid,无机酸,sulfuric,硫酸,H2SO4,98.07848,weight,79.0,20.0,1.7158
